event_id,rows,errors,positive,event_f1,full_f1_without_event,f1_gain_if_excluded,event_time,latitude,longitude
tan20251208t121013c97s4001|2025-12-08T12:10:13Z,96,38,48,0.7164179104477612,0.7317404817404818,0.00019685757940790527,2025-12-08 12:10:13+00:00,33.97904458455355,-5.149217262025577
tan20260304t185916c33s4001|2026-03-04T18:59:16Z,64,26,32,0.7111111111111111,0.7317214700193424,0.00017784585826852162,2026-03-04 18:59:16+00:00,40.020564594223316,-105.02209934384703
tan20260320t065603c08s4001|2026-03-20T06:56:03Z,39,14,16,0.6956521739130435,0.7317026194144838,0.00015899525340989928,2026-03-20 06:56:03+00:00,19.088747235547217,73.10039831354996
tan20251122t085053c41s4001|2025-11-22T08:50:53Z,32,14,16,0.6956521739130435,0.7317026194144838,0.00015899525340989928,2025-11-22 08:50:53+00:00,21.27468071449026,40.47947607347473
tan20250831t172047c70s4001|2025-08-31T17:20:47Z,16,2,0,0.0,0.7316839278864595,0.00014030372538564873,2025-08-31 17:20:47+00:00,13.86079344789536,-89.22246569797107
tan20251114t171353c35s4001|2025-11-14T17:13:53Z,16,2,0,0.0,0.7316839278864595,0.00014030372538564873,2025-11-14 17:13:53+00:00,28.394363661499256,-80.83535455926314
tan20260207t182913c47s4001|2026-02-07T18:29:13Z,16,2,0,0.0,0.7316839278864595,0.00014030372538564873,2026-02-07 18:29:13+00:00,26.39542092837937,-98.1238255152797
tan20260324t115823c02s4001|2026-03-24T11:58:23Z,16,2,0,0.0,0.7316839278864595,0.00014030372538564873,2026-03-24 11:58:23+00:00,41.07901907502185,0.6906039207718777
tan20250903t164903c08s4001|2025-09-03T16:49:03Z,12,2,0,0.0,0.7316839278864595,0.00014030372538564873,2025-09-03 16:49:03+00:00,34.97840283187575,-78.46438396924336
tan20250907t142314c73s4001|2025-09-07T14:23:14Z,64,25,32,0.7191011235955056,0.7316507107629823,0.00010708660190839048,2025-09-07 14:23:14+00:00,-15.859870284860598,-48.15599322928901
tan20260323t185403c58s4001|2026-03-23T18:54:03Z,160,45,80,0.725,0.7316455696202532,0.00010194545917929787,2026-03-23 18:54:03+00:00,31.790135033218597,-103.46255157106589
tan20251228t173946c41s4001|2025-12-28T17:39:46Z,160,38,80,0.7246376811594203,0.7316362223085892,9.259814751527706e-05,2025-12-28 17:39:46+00:00,14.586079314816143,-90.5700116113885
tan20251029t165840c68s4001|2025-10-29T16:58:40Z,32,1,0,0.0,0.7316137692971522,7.014513607828121e-05,2025-10-29 16:58:40+00:00,28.392622284469752,-80.83372489191669
tan20251220t181320c17s4001|2025-12-20T18:13:20Z,16,1,0,0.0,0.7316137692971522,7.014513607828121e-05,2025-12-20 18:13:20+00:00,28.348661210598152,-98.90210440399638
tan20260403t082652c86s4001|2026-04-03T08:26:52Z,16,1,0,0.0,0.7316137692971522,7.014513607828121e-05,2026-04-03 08:26:52+00:00,45.9095120934482,53.47046831201314
tan20260408t063727c98s4001|2026-04-08T06:37:27Z,15,1,0,0.0,0.7316137692971522,7.014513607828121e-05,2026-04-08 06:37:27+00:00,53.82640716922951,88.08841726445618
av320250917t175444|2025-09-17T17:54:44Z,3,1,0,0.0,0.7316137692971522,7.014513607828121e-05,2025-09-17 17:54:44+00:00,37.75793846002922,-121.63924797413388
tan20250914t142425c73s4001|2025-09-14T14:24:25Z,47,12,16,0.7272727272727273,0.7315617176968997,1.8093535825824958e-05,2025-09-14 14:24:25+00:00,-16.720393518472154,-49.39432193716435
tan20260123t063935c44s4001|2026-01-23T06:39:35Z,32,12,16,0.7272727272727273,0.7315617176968997,1.8093535825824958e-05,2026-01-23 06:39:35+00:00,18.65624313087052,73.85729953895157
tan20251223t100027c09s4001|2025-12-23T10:00:27Z,64,14,32,0.7307692307692307,0.7315475043360956,3.880175021730992e-06,2025-12-23 10:00:27+00:00,29.851708146007088,27.83951410118479
tan20250814t081013c92s4001|2025-08-14T08:10:13Z,16,0,0,0.0,0.7315436241610739,0.0,2025-08-14 08:10:13+00:00,70.3610628606537,68.50887047878697
tan20250824t171806c83s4001|2025-08-24T17:18:06Z,16,0,0,0.0,0.7315436241610739,0.0,2025-08-24 17:18:06+00:00,21.267688347403308,-86.92434822434883
tan20250907t185122c25s4001|2025-09-07T18:51:22Z,16,0,0,0.0,0.7315436241610739,0.0,2025-09-07 18:51:22+00:00,29.251325577168103,-111.06178713918374
tan20251002t113418c72s4001|2025-10-02T11:34:18Z,16,0,0,0.0,0.7315436241610739,0.0,2025-10-02 11:34:18+00:00,29.822980668663632,0.5687130900940929
tan20251107t062156c75s4001|2025-11-07T06:21:56Z,16,0,0,0.0,0.7315436241610739,0.0,2025-11-07 06:21:56+00:00,21.141669991825395,79.15175142118136
tan20260127t175540c25s4001|2026-01-27T17:55:40Z,16,0,0,0.0,0.7315436241610739,0.0,2026-01-27 17:55:40+00:00,38.30622598373603,-87.70831416838394
tan20260325t125909c65s4001|2026-03-25T12:59:09Z,16,0,0,0.0,0.7315436241610739,0.0,2026-03-25 12:59:09+00:00,13.722845889750246,-17.53149713421422
tan20251218t070615c01s4001|2025-12-18T07:06:15Z,8,0,0,0.0,0.7315436241610739,0.0,2025-12-18 07:06:15+00:00,27.968661418934943,69.80980628982178
tan20260326t182922c02s4001|2026-03-26T18:29:22Z,8,0,0,0.0,0.7315436241610739,0.0,2026-03-26 18:29:22+00:00,27.874375955221,-99.7124992358864
tan20260319t182325c72s4001|2026-03-19T18:23:25Z,7,0,0,0.0,0.7315436241610739,0.0,2026-03-19 18:23:25+00:00,41.59656797607298,-93.33561157629516
tan20250826t111457c57s4001|2025-08-26T11:14:57Z,3,0,0,0.0,0.7315436241610739,0.0,2025-08-26 11:14:57+00:00,32.51523166038996,6.710866965229087
tan20260521t084821c39s4001|2026-05-21T08:48:21Z,3,0,0,0.0,0.7315436241610739,0.0,2026-05-21 08:48:21+00:00,45.90936200159928,53.47041693143086
tan20251224t170616c99s4001|2025-12-24T17:06:16Z,2,0,0,0.0,0.7315436241610739,0.0,2025-12-24 17:06:16+00:00,32.3976150790979,-80.92384413869313
tan20251217t184037c76s4001|2025-12-17T18:40:37Z,1,0,0,0.0,0.7315436241610739,0.0,2025-12-17 18:40:37+00:00,23.222579098372933,-106.35608858997688
tan20251012t062639c77s4001|2025-10-12T06:26:39Z,64,19,32,0.7323943661971831,0.731537793223284,-5.830937789830237e-06,2025-10-12 06:26:39+00:00,38.747523625780474,80.06072382184979
tan20251027t071853c17s4001|2025-10-27T07:18:53Z,32,11,16,0.7441860465116279,0.7314912871859055,-5.2336975168376654e-05,2025-10-27 07:18:53+00:00,51.21484940566452,71.53048767337506
tan20251206t040726c48s4001|2025-12-06T04:07:26Z,32,11,16,0.7441860465116279,0.7314912871859055,-5.2336975168376654e-05,2025-12-06 04:07:26+00:00,39.62643662262769,116.5213018573391
tan20251213t181012c94s4001|2025-12-13T18:10:12Z,73,22,32,0.7380952380952381,0.7314904310844771,-5.31930765967914e-05,2025-12-13 18:10:12+00:00,35.485873760505044,-97.41932079084688
tan20260131t072644c80s4001|2026-01-31T07:26:44Z,32,10,16,0.75,0.7314725697786333,-7.105438244059403e-05,2026-01-31 07:26:44+00:00,51.21738538011195,71.53186424564879
tan20250824t075327c46s4001|2025-08-24T07:53:27Z,96,32,48,0.7377049180327869,0.7314707023670936,-7.29217939803295e-05,2025-08-24 07:53:27+00:00,39.33533623379723,54.14875149359512
tan20260128t110545c35s4001|2026-01-28T11:05:45Z,32,6,16,0.7692307692307693,0.7314494425221069,-9.418163896701692e-05,2026-01-28 11:05:45+00:00,27.731141320002408,9.175965642887888
tan20251203t074458c65s4001|2025-12-03T07:44:58Z,64,22,32,0.7441860465116279,0.7314385150812065,-0.0001051090798673826,2025-12-03 07:44:58+00:00,23.33883517760752,58.45466755314489
