id,plume_id,label,dx_anchor_px,dy_anchor_px,anchor_radius_sq,old_t0_path,new_t0_path,legacy_shape,new_gee_shape,grid_size,shift_y_to_apply_new_px,shift_x_to_apply_new_px,subpixel_shift_y_to_apply_new_px,subpixel_shift_x_to_apply_new_px,subpixel_shift_magnitude_px,subpixel_shift_magnitude_m,search_peak_correlation,before_valid_fraction,before_mae_dn,before_rmse_dn,before_mae_robust_z,before_rmse_robust_z,before_median_band_correlation,before_median_affine_nrmse,after_valid_fraction,after_mae_dn,after_rmse_dn,after_mae_robust_z,after_rmse_robust_z,after_median_band_correlation,after_median_affine_nrmse,mae_dn_ratio_after_before,rmse_robust_z_ratio_after_before
15410,GAO20200807t171423p0000-D,1,-1,-4,17,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015410/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015410/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.959157253004213,-3.40672911038963,3.5391786995808374,35.391786995808374,0.21082629955666463,1.0,154.69845581054688,212.0179901123047,0.8317946195602417,1.104129672050476,0.38046569689179577,0.9247950332309532,1.0,143.1295166015625,197.89414978027344,0.7856080532073975,1.0593938827514648,0.4375919915886935,0.8991736477997121,0.9252161946389924,0.9594832106849076
15384,GAO20200807t171423p0000-E,1,-2,-1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015384/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015384/s2_0.tif,12x224x224,12x36x36,36,16,-16,16.399330612803286,-15.573276674109264,22.61559176577926,226.1559176577926,0.30432900173559024,1.0,177.2235870361328,249.1105499267578,0.6299431324005127,0.8736243844032288,0.6508615478211839,0.7591964472834505,1.0,300.64013671875,373.85418701171875,1.1171733140945435,1.3754465579986572,0.28600028451044723,0.9582295326590299,1.6963889612360386,1.5744141104053802
15446,GAO20200807t171423p0000-F,1,4,1,17,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015446/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015446/s2_0.tif,12x224x224,12x36x36,36,-1,-4,-0.9813856663541801,-3.75080404195654,3.8770670341487463,38.77067034148746,0.2538268142962334,1.0,209.73385620117188,300.1868591308594,0.907074511051178,1.2652883529663086,0.37984906840820404,0.9250484772320959,1.0,194.4291229248047,282.8721618652344,0.8513085842132568,1.200252890586853,0.4480992981255402,0.8939837912509364,0.927027836356152,0.9486002837005587
15543,GAO20200807t174450p0000-A,1,0,-6,36,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015543/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015543/s2_0.tif,12x224x224,12x36x36,36,-1,2,-1.347428769820729,1.9758728178302984,2.3915764010336877,23.91576401033688,0.32391730987760814,1.0,260.1592102050781,385.1507568359375,0.3958311676979065,0.5330776572227478,0.7930881519604388,0.6091068733974163,1.0,190.14974975585938,289.4027404785156,0.3343883454799652,0.4377860128879547,0.8701326329291783,0.49281761444954003,0.7308976284405547,0.8212424718168684
15517,GAO20200807t174450p0000-B,1,6,3,45,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015517/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015517/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.9277898844671905,-2.778217394622008,2.929041816277115,29.29041816277115,0.3438027793592674,1.0,217.60353088378906,306.62005615234375,0.47174525260925293,0.6476271748542786,0.7497099904022928,0.6617665224918787,1.0,192.0906219482422,271.3149719238281,0.42568740248680115,0.5835811495780945,0.8040434131118294,0.594570592807515,0.8827550783209854,0.9011066432000866
15507,GAO20200807t175429p0000-A,1,-4,-2,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015507/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015507/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-1.0679660201505086,-1.8772642299813753,2.159785269271851,21.597852692718508,0.23812443508713077,1.0,187.5834197998047,279.92718505859375,0.8634182214736938,1.2568589448928833,0.41441087356959866,0.9100899009808218,1.0,166.92601013183594,270.4463195800781,0.7803297638893127,1.179847002029419,0.40790803756048266,0.9130230188191073,0.8898761431579879,0.9387266620678522
15516,GAO20200807t175429p0000-B,1,5,-3,34,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015516/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015516/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-1.0612760858058576,-2.2327340961633295,2.472126306335031,24.72126306335031,0.36048387918373015,1.0,235.6298828125,340.4157409667969,0.5835288166999817,0.8253498077392578,0.6758296997318072,0.7370578111385941,1.0,167.73326110839844,256.5679626464844,0.43300729990005493,0.6307582259178162,0.7922652768169427,0.6101768031891849,0.7118505475889508,0.7642313840788869
15643,GAO20200807t181428p0000-A,1,3,-3,18,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015643/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015643/s2_0.tif,12x224x224,12x36x36,36,-1,-4,-1.0793331239975084,-3.824260287179188,3.973654078635188,39.73654078635188,0.2517850039349824,1.0,200.36415100097656,272.50592041015625,0.7348233461380005,0.999487578868866,0.48614232556390824,0.873879648061056,1.0,178.03025817871094,259.593017578125,0.6546633243560791,0.9494054317474365,0.49443434345662307,0.8692149791683402,0.8885334890962766,0.9498921765710104
15668,GAO20200807t182439p0000-A,1,-4,2,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015668/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015668/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.7321377441196756,0.34893213373833687,0.8110359488455713,8.110359488455712,0.19313016901297678,1.0,190.44403076171875,258.46087646484375,0.7428111433982849,1.0041815042495728,0.5125198034804683,0.8586754049350326,1.0,169.58106994628906,246.29701232910156,0.6592216491699219,0.9482428431510925,0.5456957157665494,0.8379834042473829,0.8904509596232335,0.9442942726372128
15753,GAO20200807t182439p0000-B,1,3,-3,18,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015753/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015753/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.876056944291936,0.07896103587362137,0.8796082166671475,8.796082166671475,0.4312959081782953,1.0,157.43759155273438,242.03125,0.5418134331703186,0.8076775074005127,0.7632698471510628,0.646079825122247,1.0,130.6587371826172,209.22447204589844,0.4613318145275116,0.6866986751556396,0.8248582162555592,0.5653396528421633,0.8299081299071607,0.8502139391819391
15775,GAO20200807t182439p0000-C,1,-1,0,1,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015775/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015775/s2_0.tif,12x224x224,12x36x36,36,0,2,-0.08931206697419913,1.7931669395558905,1.7953897399794403,17.953897399794403,0.3690383502203701,1.0,150.3449249267578,214.07632446289062,0.5200463533401489,0.7311224341392517,0.7186565192718896,0.6953652330308241,1.0,154.36785888671875,224.65817260742188,0.5322458744049072,0.7681844830513,0.6755472591196396,0.7373166895547273,1.0267580296569423,1.0506919869798297
15748,GAO20200807t183429p0000-A,1,5,-5,50,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015748/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015748/s2_0.tif,12x224x224,12x36x36,36,0,-5,-0.07413173397826549,-4.532268783029029,4.532875007718839,45.32875007718839,0.32066302534478425,1.0,163.2723388671875,228.2611083984375,0.5863519310951233,0.8062237501144409,0.6746056778589435,0.7381782842921316,1.0,177.72015380859375,256.12060546875,0.6365187764167786,0.9109212756156921,0.5495398449784821,0.8354675091115309,1.0884890548003892,1.129861624004986
15873,GAO20200807t183429p0000-B,0,-183,-229,85930,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015873/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015873/s2_0.tif,12x224x224,12x36x36,36,5,-10,5.196155284075612,-9.906237237680545,11.186311543374588,111.86311543374588,0.2488617413308795,0.8109567901234568,503.7945251464844,689.4938354492188,0.9253820180892944,1.2253525257110596,0.29385784882137106,0.9558491328060492,0.739454094292804,612.2841186523438,850.7891845703125,1.1054699420928955,1.4974077939987183,-0.14631427800615068,0.9872071620172812,1.2153449235565128,1.222022040661146
15777,GAO20200807t184450p0000-A,1,2,-4,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015777/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015777/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.9957171211874503,0.5266297340766879,1.126406437410363,11.264064374103631,0.29321440191494913,1.0,200.31243896484375,278.15692138671875,0.6860209107398987,0.9244392514228821,0.5394509499381158,0.8420170263188652,1.0,180.0841827392578,250.6959991455078,0.6214653849601746,0.837713897228241,0.6422144978296094,0.7665249759645556,0.8990164748124496,0.9061859888995899
15992,GAO20200807t185425p0000-A,1,-3,-1,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015992/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015992/s2_0.tif,12x224x224,12x36x36,36,0,3,0.025188709922674114,3.3673723905198263,3.36746659783624,33.6746659783624,0.34786566268772784,1.0,162.7963104248047,268.9659423828125,0.5975885391235352,0.9237366914749146,0.6863000336610621,0.727318543553528,1.0,174.4961700439453,277.2929382324219,0.6376182436943054,0.9455755352973938,0.6704601080578805,0.7419455798796939,1.071868088340643,1.0236418494837631
15940,GAO20200807t190528p0000-A,1,3,-1,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015940/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015940/s2_0.tif,12x224x224,12x36x36,36,0,2,-0.08737362688519969,1.703207885791127,1.705447522762326,17.05447522762326,0.4037093428082503,1.0,190.5248260498047,294.521240234375,0.508870542049408,0.7450576424598694,0.666611907525735,0.7454049669440773,1.0,214.98855590820312,319.47674560546875,0.576899528503418,0.805759608745575,0.6455032947184924,0.7637574854019901,1.1284017960578188,1.0814728456247935
15965,GAO20201114t180515p0000-1,1,1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015965/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015965/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.0717511344658134,-1.2981140747938689,1.300095525903798,13.00095525903798,0.45173994467395273,0.9999142661179699,282.2059631347656,426.7069396972656,0.7584680914878845,1.1324641704559326,0.4693294896176744,0.883023119841838,0.9999118165784833,250.22622680664062,366.873046875,0.6704026460647583,0.9741328954696655,0.6099441706482174,0.7924443883909191,0.8866794451368368,0.8601887113810209
16048,GAO20201114t183507p0000-1,1,-6,1,37,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016048/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016048/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.9415030695619662,1.4377605842362202,1.7185992923243862,17.185992923243862,0.44676902175727196,1.0,184.42478942871094,262.86053466796875,0.46248117089271545,0.6306021213531494,0.7915384026016213,0.6111194295772912,1.0,134.0467529296875,217.42703247070312,0.3513135015964508,0.5252946615219116,0.8670937313092931,0.4981450201739724,0.7268369580083106,0.8330049071112091
15977,GAO20201114t184022p0000-1,1,1,-6,37,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00015977/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00015977/s2_0.tif,12x224x224,12x36x36,36,0,1,-0.16103173415535796,1.295932007385005,1.3058985363227917,13.058985363227917,0.2828460784221839,1.0,211.1514129638672,318.6647644042969,0.531563401222229,0.779773473739624,0.7200389469841936,0.6939336530432096,1.0,208.82296752929688,310.99652099609375,0.5303113460540771,0.768488347530365,0.7195652580694647,0.6944248262983009,0.9889726267900051,0.9855276864508637
16046,GAO20201114t184022p0000-B,1,3,-1,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016046/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016046/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.8638937435881142,1.3654777286681805,1.6158099602674503,16.158099602674504,0.7048721618431705,1.0,350.7373046875,587.2195434570312,0.5329450964927673,0.936717689037323,0.7782064162119414,0.6280085777810415,1.0,261.48760986328125,424.65869140625,0.40103790163993835,0.6561460494995117,0.8861383348545734,0.46342081470426455,0.7455369199927608,0.7004736402211446
16029,GAO20201114t184338p0000-1,1,-6,0,36,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016029/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016029/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.1813861078285144,0.020911915070529537,0.18258759077520706,1.8258759077520705,0.3801847742003539,1.0,209.57655334472656,323.16448974609375,0.5456402897834778,0.809754490852356,0.7184930505777555,0.6955341373875704,1.0,209.57655334472656,323.16448974609375,0.5456402897834778,0.809754490852356,0.7184930505777555,0.6955341373875704,1.0,1.0
16069,GAO20201114t184338p0000-B,1,-5,-3,34,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016069/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016069/s2_0.tif,12x224x224,12x36x36,36,0,1,0.12857751259107122,1.496286863698659,1.501801103748854,15.018011037488538,0.6573627219562539,1.0,286.9324951171875,602.3463134765625,0.4397381544113159,0.9470059275627136,0.7670735954415233,0.6415591158859907,1.0,253.1356964111328,454.63336181640625,0.38554221391677856,0.696539580821991,0.8764368696425038,0.481516784267432,0.8822134150673608,0.7355176568056528
16174,GAO20201114t184906p0000-1,1,0,-2,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016174/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016174/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.9748596890588035,0.13288984368148404,0.9838755632220552,9.838755632220552,0.45535083456849607,1.0,266.1210021972656,375.1764831542969,0.6581130623817444,0.9090267419815063,0.7341339579594445,0.6790046625545366,1.0,198.1308135986328,309.89154052734375,0.5082430243492126,0.7542893290519714,0.8214237600346878,0.5703183378171135,0.7445140066463668,0.8297768307759169
16235,GAO20201114t194322p0000-1,1,-1,5,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016235/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016235/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.9533011820075622,-1.989929423618687,2.206490936895145,22.06490936895145,0.5633055624889711,1.0,402.80792236328125,752.7421264648438,1.0176407098770142,1.883962631225586,0.281769004178301,0.9594822709588587,1.0,254.8802490234375,431.8807373046875,0.643451452255249,1.0691146850585938,0.7646936688678652,0.6443939732752035,0.6327587787450916,0.5674818955209827
16234,GAO20201114t194831p0000-1,1,-6,0,36,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016234/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016234/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.9729611332416224,-0.7957292047260986,1.2569162000916574,12.569162000916574,0.6200336729915397,1.0,323.8800048828125,582.0390014648438,1.0135982036590576,1.81100332736969,0.45203581136137,0.8919997899365605,1.0,228.1487274169922,393.704833984375,0.720108687877655,1.207419514656067,0.779053296679854,0.6269577026660186,0.7044236259646279,0.6667130294065936
16377,GAO20201114t210524p0000-A,1,1,3,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016377/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016377/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.9862680031459528,0.8989679422761168,1.3344916392655521,13.344916392655522,0.2767609159994368,1.0,243.12796020507812,344.1694030761719,0.9728816151618958,1.3457764387130737,0.34290446652664675,0.9393702820698959,1.0,204.98056030273438,315.8177185058594,0.8357691764831543,1.247758388519287,0.45990592785347306,0.8879676444134865,0.8430974377847514,0.9271661716060965
16256,GAO20201115t181309p0000-A,0,-63,-22,4453,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016256/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016256/s2_0.tif,12x224x224,12x36x36,36,0,14,0.03991968022601265,13.526382771285434,13.526441677551295,135.26441677551296,0.43704854162351797,0.9999142661179699,373.387451171875,526.9679565429688,1.3813763856887817,1.9175013303756714,-0.13300335134015487,0.990037212461608,0.9998597081930415,86.07564544677734,149.9771270751953,0.5695523023605347,0.7208051085472107,0.8501154221203059,0.5265964005509473,0.23052634783688974,0.3759085311330619
16273,GAO20201115t182415p0000-1,1,3,3,18,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016273/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016273/s2_0.tif,12x224x224,12x36x36,36,-11,9,-11.24666476238238,8.58337433203499,14.14785436740323,141.4785436740323,0.1858738915004326,1.0,191.00657653808594,291.1830749511719,0.6908658146858215,0.9926574230194092,0.7105411640564229,0.7036556360758749,1.0,424.8389587402344,590.3948364257812,1.5490126609802246,2.042308807373047,-0.026554411867792633,0.9996473694310187,2.2242111577531114,2.057415539351801
16266,GAO20201115t183326p0000-B,1,-1,1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016266/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016266/s2_0.tif,12x224x224,12x36x36,36,0,1,-0.12573082653599832,1.2452017997767326,1.2515333646805584,12.515333646805583,0.34125125419448266,1.0,193.64402770996094,295.7391357421875,0.5243737101554871,0.7376948595046997,0.7050950970506442,0.7091127583925858,1.0,195.24227905273438,292.6324768066406,0.5298098921775818,0.7356469035148621,0.7171664873221179,0.6969018793647032,1.0082535535005877,0.9972238440278509
16404,GAO20201115t183718p0000-A,1,2,-3,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016404/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016404/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-1.2417219668874118,-1.5257338908945193,1.9671647996227646,19.671647996227644,0.3295099569835149,1.0,283.030517578125,399.6927185058594,0.771509051322937,1.0181256532669067,0.44699708686729267,0.8945354125646197,1.0,208.4951934814453,313.99237060546875,0.5766501426696777,0.805584728717804,0.6697594061501404,0.7425781695373295,0.7366526947889791,0.7912429336525282
16396,GAO20201115t184615p0000-B,1,4,5,41,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00016396/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00016396/s2_0.tif,12x224x224,12x36x36,36,-1,-4,-1.187010877607437,-4.053427286899068,4.223655714394382,42.23655714394382,0.3266075246692966,1.0,251.33187866210938,391.78680419921875,0.7810542583465576,1.1659623384475708,0.6610238968089105,0.7503648498214471,1.0,183.82281494140625,288.2615051269531,0.5833258628845215,0.8621934056282043,0.7988075685628876,0.6015866258542057,0.7313947435555427,0.7394693440751938
